Timestamp,TP9,AF7,AF8,TP10,AUX
2023-10-21 14:39:41.679461,811.5018310546875,805.8607788085938,813.5164794921875,822.7838745117188,701.098876953125
2023-10-21 14:39:41.679461,815.93408203125,806.2637329101562,806.6666870117188,819.96337890625,807.069580078125
2023-10-21 14:39:41.681441,815.93408203125,798.2051391601562,805.054931640625,807.069580078125,821.1721801757812
2023-10-21 14:39:41.684431,833.6630249023438,801.025634765625,802.6373901367188,818.3516235351562,803.040283203125
2023-10-21 14:39:41.685426,819.5604248046875,798.2051391601562,799.8168334960938,819.5604248046875,799.8168334960938
2023-10-21 14:39:41.686423,806.6666870117188,794.1758422851562,810.2930297851562,823.5897216796875,908.6080322265625
2023-10-21 14:39:41.687421,812.3076782226562,798.2051391601562,822.3809814453125,844.5421142578125,922.3076782226562
2023-10-21 14:39:41.689416,812.3076782226562,792.1611938476562,831.2454223632812,825.2014770507812,728.4981689453125
2023-10-21 14:39:41.690412,805.054931640625,795.7875366210938,829.2307739257812,786.923095703125,812.3076782226562
2023-10-21 14:39:41.691409,805.4578857421875,802.6373901367188,824.7985229492188,775.2380981445312,903.7728881835938
2023-10-21 14:39:41.692407,795.7875366210938,790.5494384765625,830.4395751953125,785.7142944335938,734.1392211914062
2023-10-21 14:39:41.693404,762.3442993164062,776.8497924804688,834.8717651367188,794.1758422851562,673.6996459960938
2023-10-21 14:39:41.728352,742.6007080078125,774.8351440429688,837.2893676757812,808.6813354492188,739.7802124023438
2023-10-21 14:39:41.730347,762.7472534179688,766.7765502929688,840.10986328125,805.4578857421875,806.2637329101562
2023-10-21 14:39:41.732339,776.8497924804688,765.5677490234375,838.4981689453125,800.6226806640625,802.2344360351562
2023-10-21 14:39:41.738325,761.94140625,758.7179565429688,842.930419921875,789.3406372070312,732.12451171875
2023-10-21 14:39:41.739320,760.3296508789062,747.4359130859375,859.4505615234375,779.6703491210938,753.076904296875
2023-10-21 14:39:41.746439,741.3919677734375,741.7948608398438,875.5677490234375,796.996337890625,851.3919677734375
2023-10-21 14:39:41.746439,732.12451171875,738.1685180664062,870.7326049804688,803.4432373046875,888.4615478515625
2023-10-21 14:39:41.748435,751.062255859375,742.6007080078125,862.6740112304688,800.6226806640625,823.5897216796875
2023-10-21 14:39:41.751443,745.4212646484375,745.018310546875,863.8828125,803.4432373046875,780.4761962890625
2023-10-21 14:39:41.754417,757.5091552734375,747.032958984375,867.5091552734375,811.098876953125,908.2051391601562
2023-10-21 14:39:41.755415,767.5823974609375,740.989013671875,856.6300659179688,810.2930297851562,801.025634765625
2023-10-21 14:39:41.757409,762.3442993164062,739.3773193359375,850.5860595703125,801.4285888671875,795.3846435546875
2023-10-21 14:39:41.774364,767.1795043945312,749.8534545898438,849.7802124023438,811.90478515625,874.3589477539062
2023-10-21 14:39:41.775360,773.6264038085938,756.7033081054688,840.5128173828125,814.7252807617188,752.6740112304688
2023-10-21 14:39:41.779350,774.029296875,762.7472534179688,847.3626098632812,805.8607788085938,657.9853515625
2023-10-21 14:39:41.781344,774.8351440429688,764.3589477539062,847.3626098632812,807.87548828125,702.7106323242188
2023-10-21 14:39:41.785334,788.1318969726562,765.5677490234375,835.2747192382812,821.1721801757812,906.1904907226562
2023-10-21 14:39:41.787331,794.1758422851562,773.2234497070312,837.2893676757812,820.7692260742188,1028.2784423828125
2023-10-21 14:39:41.790320,791.3552856445312,774.029296875,828.02197265625,805.054931640625,877.9853515625
2023-10-21 14:39:41.791318,780.4761962890625,770.8058471679688,821.1721801757812,811.90478515625,767.1795043945312
2023-10-21 14:39:41.793312,782.4908447265625,772.8204956054688,834.8717651367188,821.97802734375,955.7509155273438
2023-10-21 14:39:41.796304,798.2051391601562,779.2673950195312,842.5274658203125,837.6923217773438,1010.952392578125
2023-10-21 14:39:41.797302,805.4578857421875,781.2820434570312,840.5128173828125,840.915771484375,864.2857055664062
2023-10-21 14:39:41.799298,794.5787353515625,776.0439453125,829.2307739257812,819.1575317382812,761.94140625
2023-10-21 14:39:41.804282,786.5201416015625,778.8644409179688,823.5897216796875,798.6080322265625,699.4871826171875
2023-10-21 14:39:41.806278,802.6373901367188,788.937744140625,827.2161254882812,810.2930297851562,680.1465454101562
2023-10-21 14:39:41.807275,793.3699340820312,795.3846435546875,837.2893676757812,831.6483764648438,750.6593627929688
2023-10-21 14:39:41.809270,783.2966918945312,794.1758422851562,829.2307739257812,818.3516235351562,844.945068359375
2023-10-21 14:39:41.811265,770.8058471679688,791.7582397460938,824.3956298828125,804.2490844726562,819.1575317382812
2023-10-21 14:39:41.813261,794.1758422851562,793.3699340820312,834.06591796875,805.8607788085938,744.6153564453125
2023-10-21 14:39:41.814256,826.4102783203125,794.5787353515625,832.4542236328125,804.2490844726562,723.2600708007812
2023-10-21 14:39:41.820240,797.3992919921875,786.923095703125,823.5897216796875,805.8607788085938,898.1318969726562
2023-10-21 14:39:41.822236,788.1318969726562,791.7582397460938,818.3516235351562,819.5604248046875,1083.076904296875
2023-10-21 14:39:41.831211,797.3992919921875,806.2637329101562,819.96337890625,819.96337890625,867.912109375
2023-10-21 14:39:41.834206,791.3552856445312,797.8021850585938,820.3662719726562,806.2637329101562,736.959716796875
2023-10-21 14:39:41.837196,791.7582397460938,792.967041015625,821.5750732421875,796.996337890625,780.0732421875
2023-10-21 14:39:41.844176,802.6373901367188,796.1904907226562,821.1721801757812,803.040283203125,796.1904907226562
