Timestamp,TP9,AF7,AF8,TP10,AUX
2023-10-21 12:02:15.564522,885.6410522460938,804.2490844726562,825.6043701171875,846.959716796875,878.3883056640625
2023-10-21 12:02:15.564522,855.018310546875,808.6813354492188,813.91943359375,842.5274658203125,1005.3113403320312
2023-10-21 12:02:15.564522,757.912109375,806.6666870117188,803.4432373046875,791.3552856445312,669.6703491210938
2023-10-21 12:02:15.565527,732.5274658203125,804.2490844726562,806.2637329101562,763.9560546875,309.047607421875
2023-10-21 12:02:15.565527,784.908447265625,801.4285888671875,805.8607788085938,788.1318969726562,475.4578857421875
2023-10-21 12:02:15.572413,866.7033081054688,805.8607788085938,811.90478515625,832.8571166992188,1030.2930908203125
2023-10-21 12:02:15.572413,856.6300659179688,806.6666870117188,810.6959838867188,830.8424682617188,1361.098876953125
2023-10-21 12:02:15.573415,765.1648559570312,800.2197875976562,803.8461303710938,779.6703491210938,977.912109375
2023-10-21 12:02:15.573415,735.3479614257812,803.8461303710938,799.8168334960938,761.1355590820312,380.76922607421875
2023-10-21 12:02:15.575510,786.923095703125,815.5311279296875,815.1282348632812,790.5494384765625,539.120849609375
2023-10-21 12:02:15.576616,867.106201171875,814.3223266601562,806.2637329101562,834.4688720703125,1096.776611328125
2023-10-21 12:02:15.577838,865.8974609375,799.4139404296875,792.967041015625,844.5421142578125,1108.4615478515625
2023-10-21 12:02:15.583333,776.0439453125,792.1611938476562,791.3552856445312,792.5640869140625,711.1721801757812
2023-10-21 12:02:15.583333,722.8571166992188,801.4285888671875,796.996337890625,759.5238037109375,485.9340515136719
2023-10-21 12:02:15.584450,767.9853515625,807.069580078125,821.97802734375,796.5933837890625,623.7362670898438
2023-10-21 12:02:15.585451,866.3003540039062,808.2783813476562,814.7252807617188,845.7509155273438,900.952392578125
2023-10-21 12:02:15.586675,877.1795043945312,799.4139404296875,784.5054931640625,842.930419921875,1136.6666259765625
2023-10-21 12:02:15.588701,790.5494384765625,803.040283203125,796.996337890625,790.5494384765625,933.99267578125
2023-10-21 12:02:15.588701,732.12451171875,804.6520385742188,819.1575317382812,755.091552734375,613.6630249023438
2023-10-21 12:02:15.590093,755.091552734375,798.6080322265625,818.3516235351562,778.8644409179688,535.4945068359375
2023-10-21 12:02:15.591181,844.945068359375,800.6226806640625,804.6520385742188,830.8424682617188,704.3223266601562
2023-10-21 12:02:15.592421,884.029296875,803.040283203125,805.8607788085938,848.1685180664062,1122.967041015625
2023-10-21 12:02:15.593560,803.8461303710938,796.1904907226562,819.5604248046875,808.2783813476562,984.3589477539062
2023-10-21 12:02:15.594904,726.4835205078125,788.937744140625,797.8021850585938,762.3442993164062,405.3479919433594
2023-10-21 12:02:15.722055,748.6447143554688,800.2197875976562,770.0,778.05859375,357.3992614746094
2023-10-21 12:02:15.723091,839.3040161132812,799.4139404296875,795.7875366210938,826.4102783203125,869.5238037109375
2023-10-21 12:02:15.724105,888.8644409179688,799.010986328125,817.5457763671875,839.3040161132812,1305.8974609375
2023-10-21 12:02:15.725134,819.1575317382812,810.2930297851562,817.1428833007812,798.6080322265625,1035.5311279296875
2023-10-21 12:02:15.726139,731.3186645507812,803.4432373046875,826.4102783203125,758.7179565429688,553.6264038085938
2023-10-21 12:02:15.727235,744.2124633789062,799.8168334960938,807.069580078125,770.0,461.75823974609375
2023-10-21 12:02:15.728267,823.99267578125,804.2490844726562,799.4139404296875,813.91943359375,713.99267578125
2023-10-21 12:02:15.733472,884.4322509765625,813.91943359375,812.7106323242188,845.7509155273438,994.029296875
2023-10-21 12:02:15.733472,832.05126953125,801.025634765625,811.5018310546875,821.1721801757812,1010.952392578125
2023-10-21 12:02:15.734572,739.3773193359375,779.2673950195312,799.010986328125,775.2380981445312,761.5384521484375
2023-10-21 12:02:15.735579,727.2893676757812,792.5640869140625,782.4908447265625,763.9560546875,415.8241882324219
2023-10-21 12:02:15.736599,808.6813354492188,803.8461303710938,785.3113403320312,801.4285888671875,637.032958984375
2023-10-21 12:02:15.737610,878.3883056640625,801.4285888671875,801.4285888671875,840.915771484375,1084.6885986328125
2023-10-21 12:02:15.740689,824.7985229492188,810.2930297851562,805.8607788085938,820.3662719726562,1047.6190185546875
2023-10-21 12:02:15.741712,740.1831665039062,803.4432373046875,806.6666870117188,775.2380981445312,658.7911987304688
2023-10-21 12:02:15.742718,731.3186645507812,788.5347900390625,810.6959838867188,760.7326049804688,433.5531005859375
2023-10-21 12:02:15.743754,787.3259887695312,786.923095703125,823.99267578125,790.952392578125,821.1721801757812
2023-10-21 12:02:15.744753,866.3003540039062,790.1465454101562,819.96337890625,839.7069702148438,1254.3223876953125
2023-10-21 12:02:15.745879,843.3333129882812,784.908447265625,801.4285888671875,829.2307739257812,1308.7178955078125
2023-10-21 12:02:15.746901,748.6447143554688,788.937744140625,798.2051391601562,777.2527465820312,888.05859375
2023-10-21 12:02:15.747963,728.09521484375,798.2051391601562,789.7435913085938,773.6264038085938,634.6153564453125
